pdb_name,processed_path,num_chains,seq_len,modeled_seq_len
1MWP-A,train_set/go/1MWP-A.pkl,1,216,216
2YS1-A,train_set/go/2YS1-A.pkl,1,113,113
5CXW-A,train_set/go/5CXW-A.pkl,1,832,832
1WFT-A,train_set/go/1WFT-A.pkl,1,123,123
1SNL-A,train_set/go/1SNL-A.pkl,1,99,99
4BM5-A,train_set/go/4BM5-A.pkl,1,268,268
3L6G-A,train_set/go/3L6G-A.pkl,1,536,536
2KG6-A,train_set/go/2KG6-A.pkl,1,86,86
5KZC-A,train_set/go/5KZC-A.pkl,1,170,170
6FSI-A,train_set/go/6FSI-A.pkl,1,329,329
3N07-A,train_set/go/3N07-A.pkl,1,277,277
6BY9-A,train_set/go/6BY9-A.pkl,1,272,272
5ZEB-2,train_set/go/5ZEB-2.pkl,1,66,66
2W7T-A,train_set/go/2W7T-A.pkl,1,363,363
4BGZ-A,train_set/go/4BGZ-A.pkl,1,441,441
2ZJO-A,train_set/go/2ZJO-A.pkl,1,511,511
1LW3-A,train_set/go/1LW3-A.pkl,1,787,787
3TM5-A,train_set/go/3TM5-A.pkl,1,500,500
155C-A,train_set/go/155C-A.pkl,1,135,135
2YFQ-A,train_set/go/2YFQ-A.pkl,1,399,399
6F73-A,train_set/go/6F73-A.pkl,1,813,813
3J0L-X,train_set/go/3J0L-X.pkl,1,68,68
3RIM-A,train_set/go/3RIM-A.pkl,1,778,778
3FTP-A,train_set/go/3FTP-A.pkl,1,359,359
5GSN-A,train_set/go/5GSN-A.pkl,1,631,631
1BBP-A,train_set/go/1BBP-A.pkl,1,270,270
4GKX-A,train_set/go/4GKX-A.pkl,1,293,293
1WXW-A,train_set/go/1WXW-A.pkl,1,382,382
4MPT-A,train_set/go/4MPT-A.pkl,1,608,608
4E16-A,train_set/go/4E16-A.pkl,1,229,229
1V73-A,train_set/go/1V73-A.pkl,1,781,781
4GRS-A,train_set/go/4GRS-A.pkl,1,341,341
2YVW-A,train_set/go/2YVW-A.pkl,1,700,700
4RIT-B,train_set/go/4RIT-B.pkl,1,762,762
2SXL-A,train_set/go/2SXL-A.pkl,1,88,88
3S3F-A,train_set/go/3S3F-A.pkl,1,331,331
3OHW-B,train_set/go/3OHW-B.pkl,1,127,127
1L1R-A,train_set/go/1L1R-A.pkl,1,258,258
3C8U-A,train_set/go/3C8U-A.pkl,1,495,495
2BJG-A,train_set/go/2BJG-A.pkl,1,534,534
4KBM-A,train_set/go/4KBM-A.pkl,1,662,662
3JCO-U,train_set/go/3JCO-U.pkl,1,254,254
1G4D-A,train_set/go/1G4D-A.pkl,1,69,69
1Y6J-A,train_set/go/1Y6J-A.pkl,1,289,289
1XSD-A,train_set/go/1XSD-A.pkl,1,277,277
5U2G-A,train_set/go/5U2G-A.pkl,1,827,827
1RXV-A,train_set/go/1RXV-A.pkl,1,305,305
2DIY-A,train_set/go/2DIY-A.pkl,1,130,130
1RFZ-A,train_set/go/1RFZ-A.pkl,1,192,192
2AKL-A,train_set/go/2AKL-A.pkl,1,116,116
5Y2C-A,train_set/go/5Y2C-A.pkl,1,493,493
5YS3-A,train_set/go/5YS3-A.pkl,1,253,253
3U7B-A,train_set/go/3U7B-A.pkl,1,657,657
1OPR-A,train_set/go/1OPR-A.pkl,1,274,274
2JIH-A,train_set/go/2JIH-A.pkl,1,410,410
5OQL-B,train_set/go/5OQL-B.pkl,1,69,69
4Q6K-A,train_set/go/4Q6K-A.pkl,1,1097,1097
1U3I-A,train_set/go/1U3I-A.pkl,1,373,373
1XG7-A,train_set/go/1XG7-A.pkl,1,339,339
4LD0-A,train_set/go/4LD0-A.pkl,1,158,158
4UDQ-A,train_set/go/4UDQ-A.pkl,1,920,920
1C8S-A,train_set/go/1C8S-A.pkl,1,210,210
1LAY-A,train_set/go/1LAY-A.pkl,1,275,275
4WCW-A,train_set/go/4WCW-A.pkl,1,226,226
5ZGH-O,train_set/go/5ZGH-O.pkl,1,83,83
4GIC-A,train_set/go/4GIC-A.pkl,1,481,481
6FTJ-E,train_set/go/6FTJ-E.pkl,1,236,236
4DPQ-A,train_set/go/4DPQ-A.pkl,1,469,469
2V8D-A,train_set/go/2V8D-A.pkl,1,479,479
4TR1-A,train_set/go/4TR1-A.pkl,1,192,192
1T24-A,train_set/go/1T24-A.pkl,1,637,637
2DOA-A,train_set/go/2DOA-A.pkl,1,104,104
5WEZ-A,train_set/go/5WEZ-A.pkl,1,129,129
5DT5-A,train_set/go/5DT5-A.pkl,1,452,452
5W1T-M,train_set/go/5W1T-M.pkl,1,140,140
5TUV-A,train_set/go/5TUV-A.pkl,1,107,107
1RH9-A,train_set/go/1RH9-A.pkl,1,370,370
1M8T-A,train_set/go/1M8T-A.pkl,1,288,288
4NSQ-A,train_set/go/4NSQ-A.pkl,1,157,157
1BW4-A,train_set/go/1BW4-A.pkl,1,125,125
4B8N-A,train_set/go/4B8N-A.pkl,1,134,134
4L9E-A,train_set/go/4L9E-A.pkl,1,197,197
3NNB-A,train_set/go/3NNB-A.pkl,1,903,903
6AHD-v,train_set/go/6AHD-v.pkl,1,94,94
2PHL-A,train_set/go/2PHL-A.pkl,1,384,384
6BVV-A,train_set/go/6BVV-A.pkl,1,586,586
2OI2-A,train_set/go/2OI2-A.pkl,1,343,343
3PCQ-D,train_set/go/3PCQ-D.pkl,1,155,155
1EZ0-A,train_set/go/1EZ0-A.pkl,1,668,668
2DQA-A,train_set/go/2DQA-A.pkl,1,304,304
1NX7-A,train_set/go/1NX7-A.pkl,1,82,82
1B8D-B,train_set/go/1B8D-B.pkl,1,251,251
1LEA-A,train_set/go/1LEA-A.pkl,1,72,72
3UIW-A,train_set/go/3UIW-A.pkl,1,148,148
2W7W-A,train_set/go/2W7W-A.pkl,1,281,281
5ELJ-B,train_set/go/5ELJ-B.pkl,1,110,110
3OKY-A,train_set/go/3OKY-A.pkl,1,793,793
5IDM-A,train_set/go/5IDM-A.pkl,1,400,400
2L0K-A,train_set/go/2L0K-A.pkl,1,93,93
2RJN-A,train_set/go/2RJN-A.pkl,1,199,199
5GY2-A,train_set/go/5GY2-A.pkl,1,648,648
4J6R-G,train_set/go/4J6R-G.pkl,1,670,670
3IWZ-A,train_set/go/3IWZ-A.pkl,1,303,303
4XGC-C,train_set/go/4XGC-C.pkl,1,567,567
4NDQ-B,train_set/go/4NDQ-B.pkl,1,424,424
1M0S-A,train_set/go/1M0S-A.pkl,1,406,406
6CH9-G,train_set/go/6CH9-G.pkl,1,448,448
4V4I-H,train_set/go/4V4I-H.pkl,1,138,138
5V7Q-G,train_set/go/5V7Q-G.pkl,1,174,174
1UBG-A,train_set/go/1UBG-A.pkl,1,397,397
4E2D-A,train_set/go/4E2D-A.pkl,1,487,487
3I8V-A,train_set/go/3I8V-A.pkl,1,507,507
2KKX-A,train_set/go/2KKX-A.pkl,1,102,102
2B98-A,train_set/go/2B98-A.pkl,1,205,205
1N0W-A,train_set/go/1N0W-A.pkl,1,410,410
3CYN-A,train_set/go/3CYN-A.pkl,1,268,268
2BSQ-E,train_set/go/2BSQ-E.pkl,1,77,77
4IS3-A,train_set/go/4IS3-A.pkl,1,437,437
6IE1-A,train_set/go/6IE1-A.pkl,1,534,534
5V52-C,train_set/go/5V52-C.pkl,1,125,125
3G2U-A,train_set/go/3G2U-A.pkl,1,217,217
3DWC-A,train_set/go/3DWC-A.pkl,1,808,808
3F6T-A,train_set/go/3F6T-A.pkl,1,805,805
5ZIB-A,train_set/go/5ZIB-A.pkl,1,873,873
1PTO-C,train_set/go/1PTO-C.pkl,1,196,196
3WXF-A,train_set/go/3WXF-A.pkl,1,360,360
3IH9-A,train_set/go/3IH9-A.pkl,1,598,598
4J75-A,train_set/go/4J75-A.pkl,1,486,486
2E50-A,train_set/go/2E50-A.pkl,1,217,217
4JPN-A,train_set/go/4JPN-A.pkl,1,176,176
5JXF-A,train_set/go/5JXF-A.pkl,1,785,785
3HYJ-A,train_set/go/3HYJ-A.pkl,1,218,218
2OMW-B,train_set/go/2OMW-B.pkl,1,229,229
2FTC-L,train_set/go/2FTC-L.pkl,1,118,118
3KHO-B,train_set/go/3KHO-B.pkl,1,105,105
4PZ8-A,train_set/go/4PZ8-A.pkl,1,426,426
5F8V-A,train_set/go/5F8V-A.pkl,1,489,489
5KKR-C,train_set/go/5KKR-C.pkl,1,309,309
5E72-A,train_set/go/5E72-A.pkl,1,606,606
1N2F-A,train_set/go/1N2F-A.pkl,1,228,228
1DX8-A,train_set/go/1DX8-A.pkl,1,70,70
2BDQ-A,train_set/go/2BDQ-A.pkl,1,309,309
3DAD-A,train_set/go/3DAD-A.pkl,1,442,442
1OKD-A,train_set/go/1OKD-A.pkl,1,148,148
4AT7-A,train_set/go/4AT7-A.pkl,1,715,715
2PXS-A,train_set/go/2PXS-A.pkl,1,347,347
6GQB-U,train_set/go/6GQB-U.pkl,1,100,100
2CWP-A,train_set/go/2CWP-A.pkl,1,156,156
5UMD-U,train_set/go/5UMD-U.pkl,1,180,180
2IEX-A,train_set/go/2IEX-A.pkl,1,461,461
2AS0-A,train_set/go/2AS0-A.pkl,1,651,651
1FMM-S,train_set/go/1FMM-S.pkl,1,132,132
3MDO-A,train_set/go/3MDO-A.pkl,1,613,613
1T44-G,train_set/go/1T44-G.pkl,1,298,298
6OGN-A,train_set/go/6OGN-A.pkl,1,660,660
3RP7-A,train_set/go/3RP7-A.pkl,1,583,583
5ZYP-A,train_set/go/5ZYP-A.pkl,1,425,425
1YEL-A,train_set/go/1YEL-A.pkl,1,102,102
5THW-A,train_set/go/5THW-A.pkl,1,529,529
5L43-A,train_set/go/5L43-A.pkl,1,1108,1108
6C9D-A,train_set/go/6C9D-A.pkl,1,464,464
3EZ1-A,train_set/go/3EZ1-A.pkl,1,549,549
3GDJ-B,train_set/go/3GDJ-B.pkl,1,234,234
2VHI-A,train_set/go/2VHI-A.pkl,1,348,348
2RHD-A,train_set/go/2RHD-A.pkl,1,346,346
3UEY-A,train_set/go/3UEY-A.pkl,1,186,186
3NCR-A,train_set/go/3NCR-A.pkl,1,252,252
1WFV-A,train_set/go/1WFV-A.pkl,1,103,103
5W8Y-A,train_set/go/5W8Y-A.pkl,1,65,65
3B6N-A,train_set/go/3B6N-A.pkl,1,190,190
3ZLA-A,train_set/go/3ZLA-A.pkl,1,229,229
2VDJ-A,train_set/go/2VDJ-A.pkl,1,431,431
6MDY-A,train_set/go/6MDY-A.pkl,1,273,273
5KZ5-A,train_set/go/5KZ5-A.pkl,1,169,169
2PBN-A,train_set/go/2PBN-A.pkl,1,523,523
5TRE-a,train_set/go/5TRE-a.pkl,1,142,142
2L5Y-A,train_set/go/2L5Y-A.pkl,1,151,151
2JOD-A,train_set/go/2JOD-A.pkl,1,106,106
4DVY-P,train_set/go/4DVY-P.pkl,1,656,656
2INY-A,train_set/go/2INY-A.pkl,1,941,941
4NL5-A,train_set/go/4NL5-A.pkl,1,153,153
2BMA-A,train_set/go/2BMA-A.pkl,1,467,467
3NL2-A,train_set/go/3NL2-A.pkl,1,505,505
1TE2-A,train_set/go/1TE2-A.pkl,1,535,535
5W3X-B,train_set/go/5W3X-B.pkl,1,90,90
4HY7-A,train_set/go/4HY7-A.pkl,1,323,323
6B03-F,train_set/go/6B03-F.pkl,1,41,41
3CKE-A,train_set/go/3CKE-A.pkl,1,362,362
4M1P-A,train_set/go/4M1P-A.pkl,1,100,100
5TEA-A,train_set/go/5TEA-A.pkl,1,309,309
5FCL-A,train_set/go/5FCL-A.pkl,1,358,358
1M70-A,train_set/go/1M70-A.pkl,1,402,402
1ICX-A,train_set/go/1ICX-A.pkl,1,259,259
3H4J-B,train_set/go/3H4J-B.pkl,1,411,411
2EEL-A,train_set/go/2EEL-A.pkl,1,91,91
5OQL-H,train_set/go/5OQL-H.pkl,1,190,190
2DHI-A,train_set/go/2DHI-A.pkl,1,120,120
4WYG-A,train_set/go/4WYG-A.pkl,1,884,884
5MRF-N,train_set/go/5MRF-N.pkl,1,118,118
4WE2-A,train_set/go/4WE2-A.pkl,1,549,549
5L4G-8,train_set/go/5L4G-8.pkl,1,220,220
6IJJ-8,train_set/go/6IJJ-8.pkl,1,215,215
3HHC-A,train_set/go/3HHC-A.pkl,1,176,176
4LGB-B,train_set/go/4LGB-B.pkl,1,312,312
6AP5-A,train_set/go/6AP5-A.pkl,1,115,115
3KKG-A,train_set/go/3KKG-A.pkl,1,351,351
1YAE-A,train_set/go/1YAE-A.pkl,1,275,275
2V0L-A,train_set/go/2V0L-A.pkl,1,863,863
1NRF-A,train_set/go/1NRF-A.pkl,1,327,327
4WAI-A,train_set/go/4WAI-A.pkl,1,92,92
4AI5-A,train_set/go/4AI5-A.pkl,1,338,338
1IYJ-B,train_set/go/1IYJ-B.pkl,1,591,591
3DOM-A,train_set/go/3DOM-A.pkl,1,105,105
5V92-A,train_set/go/5V92-A.pkl,1,319,319
5I4D-A,train_set/go/5I4D-A.pkl,1,518,518
4WZW-A,train_set/go/4WZW-A.pkl,1,505,505
3JB9-e,train_set/go/3JB9-e.pkl,1,144,144
5U9P-A,train_set/go/5U9P-A.pkl,1,534,534
4M2G-A,train_set/go/4M2G-A.pkl,1,478,478
3CM0-A,train_set/go/3CM0-A.pkl,1,272,272
1GD2-E,train_set/go/1GD2-E.pkl,1,164,164
6IUJ-A,train_set/go/6IUJ-A.pkl,1,650,650
1JOS-A,train_set/go/1JOS-A.pkl,1,269,269
4BKC-A,train_set/go/4BKC-A.pkl,1,270,270
4WFD-A,train_set/go/4WFD-A.pkl,1,122,122
5MLU-A,train_set/go/5MLU-A.pkl,1,135,135
4MEM-A,train_set/go/4MEM-A.pkl,1,237,237
2L5O-A,train_set/go/2L5O-A.pkl,1,150,150
3O3Q-A,train_set/go/3O3Q-A.pkl,1,269,269
5ZHV-A,train_set/go/5ZHV-A.pkl,1,125,125
4R3Q-A,train_set/go/4R3Q-A.pkl,1,105,105
4TLD-A,train_set/go/4TLD-A.pkl,1,322,322
4H6B-A,train_set/go/4H6B-A.pkl,1,401,401
3MKY-B,train_set/go/3MKY-B.pkl,1,115,115
4XNV-A,train_set/go/4XNV-A.pkl,1,370,370
6FVW-g,train_set/go/6FVW-g.pkl,1,245,245
3QA8-A,train_set/go/3QA8-A.pkl,1,622,622
1M53-A,train_set/go/1M53-A.pkl,1,859,859
5X18-A,train_set/go/5X18-A.pkl,1,455,455
3DOO-A,train_set/go/3DOO-A.pkl,1,409,409
2ANV-A,train_set/go/2ANV-A.pkl,1,385,385
5KQU-A,train_set/go/5KQU-A.pkl,1,490,490
2G45-A,train_set/go/2G45-A.pkl,1,173,173
1XFE-A,train_set/go/1XFE-A.pkl,1,85,85
1N7K-A,train_set/go/1N7K-A.pkl,1,334,334
4PXH-B,train_set/go/4PXH-B.pkl,1,77,77
3RV1-A,train_set/go/3RV1-A.pkl,1,348,348
4OFZ-A,train_set/go/4OFZ-A.pkl,1,505,505
1XN1-A,train_set/go/1XN1-A.pkl,1,152,152
5ZDH-P,train_set/go/5ZDH-P.pkl,1,84,84
3NZ2-A,train_set/go/3NZ2-A.pkl,1,284,284
4NZZ-A,train_set/go/4NZZ-A.pkl,1,521,521
3KZV-A,train_set/go/3KZV-A.pkl,1,379,379
3WDO-A,train_set/go/3WDO-A.pkl,1,453,453
5LW6-A,train_set/go/5LW6-A.pkl,1,324,324
3A13-A,train_set/go/3A13-A.pkl,1,630,630
5GPN-g,train_set/go/5GPN-g.pkl,1,106,106
2F4Q-A,train_set/go/2F4Q-A.pkl,1,650,650
1NEU-A,train_set/go/1NEU-A.pkl,1,279,279
6MZM-X,train_set/go/6MZM-X.pkl,1,97,97
3TY3-A,train_set/go/3TY3-A.pkl,1,577,577
3R2G-A,train_set/go/3R2G-A.pkl,1,540,540
6DXN-A,train_set/go/6DXN-A.pkl,1,291,291
1RWG-A,train_set/go/1RWG-A.pkl,1,1815,1815
3P5P-A,train_set/go/3P5P-A.pkl,1,1698,1698
1ZGR-A,train_set/go/1ZGR-A.pkl,1,538,538
3AJ2-A,train_set/go/3AJ2-A.pkl,1,213,213
4JRH-A,train_set/go/4JRH-A.pkl,1,602,602
1CRW-G,train_set/go/1CRW-G.pkl,1,527,527
6EZN-E,train_set/go/6EZN-E.pkl,1,86,86
5X9V-A,train_set/go/5X9V-A.pkl,1,493,493
3JRR-A,train_set/go/3JRR-A.pkl,1,315,315
2WIN-I,train_set/go/2WIN-I.pkl,1,509,509
4ESA-B,train_set/go/4ESA-B.pkl,1,217,217
4CMS-A,train_set/go/4CMS-A.pkl,1,451,451
6CGV-M,train_set/go/6CGV-M.pkl,1,303,303
1TC5-A,train_set/go/1TC5-A.pkl,1,288,288
1IZL-C,train_set/go/1IZL-C.pkl,1,349,349
4XJN-A,train_set/go/4XJN-A.pkl,1,395,395
1MAI-A,train_set/go/1MAI-A.pkl,1,229,229
5DE3-A,train_set/go/5DE3-A.pkl,1,227,227
1UIZ-A,train_set/go/1UIZ-A.pkl,1,128,128
4WZS-B,train_set/go/4WZS-B.pkl,1,113,113
3CDD-A,train_set/go/3CDD-A.pkl,1,553,553
2ALB-A,train_set/go/2ALB-A.pkl,1,113,113
4PDB-A,train_set/go/4PDB-A.pkl,1,141,141
5ZW4-A,train_set/go/5ZW4-A.pkl,1,375,375
1N9W-A,train_set/go/1N9W-A.pkl,1,445,445
1BTM-A,train_set/go/1BTM-A.pkl,1,251,251
3MCQ-A,train_set/go/3MCQ-A.pkl,1,438,438
5CVU-A,train_set/go/5CVU-A.pkl,1,500,500
1T8A-A,train_set/go/1T8A-A.pkl,1,307,307
1XTE-A,train_set/go/1XTE-A.pkl,1,265,265
4WKT-C,train_set/go/4WKT-C.pkl,1,1023,1023
4HEA-M,train_set/go/4HEA-M.pkl,1,467,467
3L0S-A,train_set/go/3L0S-A.pkl,1,374,374
6CFW-K,train_set/go/6CFW-K.pkl,1,166,166
4AEO-A,train_set/go/4AEO-A.pkl,1,766,766
3NV6-A,train_set/go/3NV6-A.pkl,1,710,710
4S1V-D,train_set/go/4S1V-D.pkl,1,451,451
2E2Z-A,train_set/go/2E2Z-A.pkl,1,100,100
2F17-A,train_set/go/2F17-A.pkl,1,316,316
1TYG-B,train_set/go/1TYG-B.pkl,1,65,65
5XYI-Y,train_set/go/5XYI-Y.pkl,1,105,105
4YIR-X,train_set/go/4YIR-X.pkl,1,53,53
5ZA3-A,train_set/go/5ZA3-A.pkl,1,262,262
3BC1-A,train_set/go/3BC1-A.pkl,1,322,322
2KJK-A,train_set/go/2KJK-A.pkl,1,100,100
2EC6-A,train_set/go/2EC6-A.pkl,1,818,818
6G2J-O,train_set/go/6G2J-O.pkl,1,320,320
5HZ7-A,train_set/go/5HZ7-A.pkl,1,1212,1212
2DTU-A,train_set/go/2DTU-A.pkl,1,1147,1147
1IGO-A,train_set/go/1IGO-A.pkl,1,272,272
2AP1-A,train_set/go/2AP1-A.pkl,1,595,595
2R3A-A,train_set/go/2R3A-A.pkl,1,526,526
5XGV-A,train_set/go/5XGV-A.pkl,1,868,868
3AI4-A,train_set/go/3AI4-A.pkl,1,553,553
3PV2-A,train_set/go/3PV2-A.pkl,1,507,507
4WPZ-A,train_set/go/4WPZ-A.pkl,1,693,693
3B0B-B,train_set/go/3B0B-B.pkl,1,142,142
1WGY-A,train_set/go/1WGY-A.pkl,1,104,104
1GL2-A,train_set/go/1GL2-A.pkl,1,100,100
6AWF-C,train_set/go/6AWF-C.pkl,1,130,130
5VFQ-Z,train_set/go/5VFQ-Z.pkl,1,286,286
1R3U-A,train_set/go/1R3U-A.pkl,1,237,237
5XYI-H,train_set/go/5XYI-H.pkl,1,163,163
1YF8-B,train_set/go/1YF8-B.pkl,1,307,307
4AXV-A,train_set/go/4AXV-A.pkl,1,287,287
6EHR-G,train_set/go/6EHR-G.pkl,1,135,135
4R20-A,train_set/go/4R20-A.pkl,1,409,409
5XED-C,train_set/go/5XED-C.pkl,1,111,111
4UMK-A,train_set/go/4UMK-A.pkl,1,225,225
5FL8-q,train_set/go/5FL8-q.pkl,1,488,488
3KTN-A,train_set/go/3KTN-A.pkl,1,503,503
5BJS-A,train_set/go/5BJS-A.pkl,1,762,762
6EHL-A,train_set/go/6EHL-A.pkl,1,390,390
2Z3B-A,train_set/go/2Z3B-A.pkl,1,205,205
2KPY-A,train_set/go/2KPY-A.pkl,1,108,108
2ZZN-A,train_set/go/2ZZN-A.pkl,1,348,348
5ZX8-A,train_set/go/5ZX8-A.pkl,1,308,308
1POC-A,train_set/go/1POC-A.pkl,1,215,215
3MTV-A,train_set/go/3MTV-A.pkl,1,223,223
1K3K-A,train_set/go/1K3K-A.pkl,1,146,146
3JAH-X,train_set/go/3JAH-X.pkl,1,119,119
3NIZ-A,train_set/go/3NIZ-A.pkl,1,355,355
1XHC-A,train_set/go/1XHC-A.pkl,1,377,377
2WGP-A,train_set/go/2WGP-A.pkl,1,347,347
5X5Y-B,train_set/go/5X5Y-B.pkl,1,239,239
2K5L-A,train_set/go/2K5L-A.pkl,1,81,81
5JOV-A,train_set/go/5JOV-A.pkl,1,2415,2415
5J3Y-B,train_set/go/5J3Y-B.pkl,1,242,242
5T69-A,train_set/go/5T69-A.pkl,1,328,328
2V94-A,train_set/go/2V94-A.pkl,1,138,138
5DZV-A,train_set/go/5DZV-A.pkl,1,541,541
3LED-A,train_set/go/3LED-A.pkl,1,997,997
2R0L-A,train_set/go/2R0L-A.pkl,1,305,305
1EC6-A,train_set/go/1EC6-A.pkl,1,142,142
3EVC-A,train_set/go/3EVC-A.pkl,1,484,484
4FCX-B,train_set/go/4FCX-B.pkl,1,369,369
6AZI-A,train_set/go/6AZI-A.pkl,1,517,517
4URT-B,train_set/go/4URT-B.pkl,1,206,206
1PDZ-A,train_set/go/1PDZ-A.pkl,1,558,558
5VM8-A,train_set/go/5VM8-A.pkl,1,285,285
3IVF-A,train_set/go/3IVF-A.pkl,1,914,914
2E6G-A,train_set/go/2E6G-A.pkl,1,231,231
5TNT-B,train_set/go/5TNT-B.pkl,1,159,159
5L7E-A,train_set/go/5L7E-A.pkl,1,397,397
6CK0-A,train_set/go/6CK0-A.pkl,1,262,262
3SVZ-A,train_set/go/3SVZ-A.pkl,1,304,304
5CTV-A,train_set/go/5CTV-A.pkl,1,402,402
16VP-A,train_set/go/16VP-A.pkl,1,481,481
2JU1-A,train_set/go/2JU1-A.pkl,1,95,95
4OBX-A,train_set/go/4OBX-A.pkl,1,364,364
1VIA-A,train_set/go/1VIA-A.pkl,1,343,343
3PBP-B,train_set/go/3PBP-B.pkl,1,146,146
6CX1-C,train_set/go/6CX1-C.pkl,1,268,268
3JBP-W,train_set/go/3JBP-W.pkl,1,95,95
2D2F-A,train_set/go/2D2F-A.pkl,1,430,430
3D54-B,train_set/go/3D54-B.pkl,1,82,82
5XC2-A,train_set/go/5XC2-A.pkl,1,902,902
5Z2V-A,train_set/go/5Z2V-A.pkl,1,296,296
2CIQ-A,train_set/go/2CIQ-A.pkl,1,590,590
1ASH-A,train_set/go/1ASH-A.pkl,1,209,209
5M29-A,train_set/go/5M29-A.pkl,1,508,508
1G5T-A,train_set/go/1G5T-A.pkl,1,289,289
2QG7-A,train_set/go/2QG7-A.pkl,1,530,530
1R4Y-A,train_set/go/1R4Y-A.pkl,1,136,136
5WTZ-A,train_set/go/5WTZ-A.pkl,1,708,708
1UXJ-A,train_set/go/1UXJ-A.pkl,1,628,628
1ZXX-A,train_set/go/1ZXX-A.pkl,1,571,571
5D3I-A,train_set/go/5D3I-A.pkl,1,550,550
3VR3-A,train_set/go/3VR3-A.pkl,1,598,598
6HBG-C,train_set/go/6HBG-C.pkl,1,238,238
4EX5-A,train_set/go/4EX5-A.pkl,1,745,745
2GAO-A,train_set/go/2GAO-A.pkl,1,195,195
5V7Q-D,train_set/go/5V7Q-D.pkl,1,213,213
6G3X-A,train_set/go/6G3X-A.pkl,1,452,452
1WPL-A,train_set/go/1WPL-A.pkl,1,210,210
1Z06-A,train_set/go/1Z06-A.pkl,1,276,276
6GWI-A,train_set/go/6GWI-A.pkl,1,537,537
1OXH-A,train_set/go/1OXH-A.pkl,1,466,466
2AFD-A,train_set/go/2AFD-A.pkl,1,88,88
1MIQ-A,train_set/go/1MIQ-A.pkl,1,422,422
2YT4-A,train_set/go/2YT4-A.pkl,1,235,235
1UB5-L,train_set/go/1UB5-L.pkl,1,377,377
1RLK-A,train_set/go/1RLK-A.pkl,1,181,181
3MV5-A,train_set/go/3MV5-A.pkl,1,371,371
2ECL-A,train_set/go/2ECL-A.pkl,1,81,81
1A6R-A,train_set/go/1A6R-A.pkl,1,829,829
4ZID-A,train_set/go/4ZID-A.pkl,1,109,109
6N2Y-G,train_set/go/6N2Y-G.pkl,1,283,283
3KMV-A,train_set/go/3KMV-A.pkl,1,278,278
5KNL-C,train_set/go/5KNL-C.pkl,1,177,177
3HXI-A,train_set/go/3HXI-A.pkl,1,281,281
3EUK-A,train_set/go/3EUK-A.pkl,1,442,442
2IC1-A,train_set/go/2IC1-A.pkl,1,318,318
3RBT-A,train_set/go/3RBT-A.pkl,1,326,326
2NM0-A,train_set/go/2NM0-A.pkl,1,376,376
2C2V-S,train_set/go/2C2V-S.pkl,1,81,81
4D5Y-e,train_set/go/4D5Y-e.pkl,1,128,128
4CI6-B,train_set/go/4CI6-B.pkl,1,667,667
6IMM-P,train_set/go/6IMM-P.pkl,1,325,325
3FNK-A,train_set/go/3FNK-A.pkl,1,335,335
2J87-A,train_set/go/2J87-A.pkl,1,158,158
5IJ6-A,train_set/go/5IJ6-A.pkl,1,500,500
1MH5-A,train_set/go/1MH5-A.pkl,1,337,337
5FC9-A,train_set/go/5FC9-A.pkl,1,213,213
2RMS-B,train_set/go/2RMS-B.pkl,1,61,61
4MQ6-A,train_set/go/4MQ6-A.pkl,1,552,552
2IN3-A,train_set/go/2IN3-A.pkl,1,384,384
1DGS-A,train_set/go/1DGS-A.pkl,1,704,704
2M38-A,train_set/go/2M38-A.pkl,1,135,135
1BXC-A,train_set/go/1BXC-A.pkl,1,590,590
2PKX-A,train_set/go/2PKX-A.pkl,1,145,145
5H35-C,train_set/go/5H35-C.pkl,1,207,207
1RHX-A,train_set/go/1RHX-A.pkl,1,87,87
3I6E-A,train_set/go/3I6E-A.pkl,1,481,481
3CTR-A,train_set/go/3CTR-A.pkl,1,144,144
3ARQ-A,train_set/go/3ARQ-A.pkl,1,1401,1401
1O9R-A,train_set/go/1O9R-A.pkl,1,291,291
1OJ1-A,train_set/go/1OJ1-A.pkl,1,212,212
6BDA-A,train_set/go/6BDA-A.pkl,1,623,623
1YDX-A,train_set/go/1YDX-A.pkl,1,503,503
5XF9-D,train_set/go/5XF9-D.pkl,1,592,592
2FMC-A,train_set/go/2FMC-A.pkl,1,82,82
4GW3-A,train_set/go/4GW3-A.pkl,1,478,478
4ASK-A,train_set/go/4ASK-A.pkl,1,1058,1058
5Z8A-A,train_set/go/5Z8A-A.pkl,1,870,870
5YM7-A,train_set/go/5YM7-A.pkl,1,251,251
1T6S-A,train_set/go/1T6S-A.pkl,1,228,228
2GFF-A,train_set/go/2GFF-A.pkl,1,223,223
4M36-A,train_set/go/4M36-A.pkl,1,539,539
4DKJ-A,train_set/go/4DKJ-A.pkl,1,611,611
3LZ1-C,train_set/go/3LZ1-C.pkl,1,103,103
4PD4-K,train_set/go/4PD4-K.pkl,1,107,107
5CHL-B,train_set/go/5CHL-B.pkl,1,278,278
2R09-A,train_set/go/2R09-A.pkl,1,858,858
1TA9-A,train_set/go/1TA9-A.pkl,1,773,773
3K8N-A,train_set/go/3K8N-A.pkl,1,251,251
3LHL-A,train_set/go/3LHL-A.pkl,1,442,442
5XFN-A,train_set/go/5XFN-A.pkl,1,484,484
1REW-C,train_set/go/1REW-C.pkl,1,119,119
